accuracy,macro_f1,weighted_f1,test_load,seed,model,condition,n_test,train_time_s,complexity
1.0,1.0,1.0,0,301,rcarf_hard,vibration_gain_075,792,11.025174799957313,35657
0.9936868686868687,0.993684603350031,0.993684603350031,0,301,rcarf_hard,vibration_gain_050,792,11.025174799957313,35657
0.9482323232323232,0.9467984942472943,0.9467984942472945,0,301,rcarf_hard,vibration_gain_025,792,11.025174799957313,35657
0.9583333333333334,0.9579330734021069,0.9579330734021068,0,301,rcarf_hard,electrical_gain_075,792,11.025174799957313,35657
0.9583333333333334,0.9579330734021069,0.9579330734021068,0,301,rcarf_hard,electrical_gain_050,792,11.025174799957313,35657
0.9583333333333334,0.9579330734021069,0.9579330734021068,0,301,rcarf_hard,electrical_gain_025,792,11.025174799957313,35657
1.0,1.0,1.0,0,301,rcarf_hard,vibration_drift_025rms,792,11.025174799957313,35657
1.0,1.0,1.0,0,301,rcarf_hard,vibration_drift_050rms,792,11.025174799957313,35657
1.0,1.0,1.0,0,301,rcarf_hard,vibration_drift_100rms,792,11.025174799957313,35657
0.9987373737373737,0.9987373556209197,0.9987373556209197,0,301,rcarf_hard,electrical_drift_025rms,792,11.025174799957313,35657
0.9583333333333334,0.9579330734021069,0.9579330734021068,0,301,rcarf_hard,electrical_drift_050rms,792,11.025174799957313,35657
0.9583333333333334,0.9579330734021069,0.9579330734021068,0,301,rcarf_hard,electrical_drift_100rms,792,11.025174799957313,35657
1.0,1.0,1.0,0,301,dprf_no_rel_loss,clean_reextract,792,11.823439300002065,52235
0.946969696969697,0.9467716993999065,0.9467716993999064,0,301,dprf_no_rel_loss,vibration_missing,792,11.823439300002065,52235
0.9179292929292929,0.9162811221677843,0.9162811221677845,0,301,dprf_no_rel_loss,electrical_missing,792,11.823439300002065,52235
1.0,1.0,1.0,0,301,dprf_no_rel_loss,vibration_gain_075,792,11.823439300002065,52235
1.0,1.0,1.0,0,301,dprf_no_rel_loss,vibration_gain_050,792,11.823439300002065,52235
1.0,1.0,1.0,0,301,dprf_no_rel_loss,vibration_gain_025,792,11.823439300002065,52235
0.9987373737373737,0.9987373556209196,0.9987373556209198,0,301,dprf_no_rel_loss,electrical_gain_075,792,11.823439300002065,52235
0.98989898989899,0.9898927535562221,0.989892753556222,0,301,dprf_no_rel_loss,electrical_gain_050,792,11.823439300002065,52235
0.9431818181818182,0.9419742744525238,0.9419742744525238,0,301,dprf_no_rel_loss,electrical_gain_025,792,11.823439300002065,52235
1.0,1.0,1.0,0,301,dprf_no_rel_loss,vibration_drift_025rms,792,11.823439300002065,52235
1.0,1.0,1.0,0,301,dprf_no_rel_loss,vibration_drift_050rms,792,11.823439300002065,52235
1.0,1.0,1.0,0,301,dprf_no_rel_loss,vibration_drift_100rms,792,11.823439300002065,52235
0.9987373737373737,0.9987373556209197,0.9987373556209197,0,301,dprf_no_rel_loss,electrical_drift_025rms,792,11.823439300002065,52235
0.9987373737373737,0.9987373556209197,0.9987373556209197,0,301,dprf_no_rel_loss,electrical_drift_050rms,792,11.823439300002065,52235
